# ÜRETİLMİŞ DOSYA -- elle düzenlemeyin. Üretim:
#   ./sbt.sh "runMain net.kogics.kojo.lite.i18n.tr.SözlükÜreteci"
# Kaynak: lite/i18n/trInit.scala + lite/i18n/tr/*.scala sarmalayıcıları.
# Elle kararlar için: ceviri-kurallar.tsv
#
# cins	tr	en	kaynak	sayı	[not]
#   kaynak: DOSYA adı (satır numarası bilerek yok -- ilgisiz kaymalar sözlüğü kirletmesin)
#   sayı  : o dosyada bu çifti veren tanım sayısı; sıklık tablosunun tartısı
#   not   : üye = İngilizce ad yalın çözülmüyor, yalnız x.ad biçiminde; takma = takma ad alıcısı
def	bileşim	concat	kuyruk.scala	1	üye
def	bileşim	concat	miskindizin.scala	1	üye
def	bileşim	concat	yineleyici.scala	1	üye
def	bileşim	concat	yoney.scala	1	üye
def	bileşim	union	kume.scala	1	üye
def	bilgiVer	dumpInfo	resim.scala	1	üye
def	birAdımİleri	step	cinidunyasi.scala	1	üye
def	birEfekt	effect	resim.scala	1
def	birleştir	concat	dizik.scala	1	üye
def	birleştir	fold	ikisindenbiri.scala	1	üye
def	birsonrakiGiysi	nextCostume	trInit.scala	1
def	bitir	endShape	geo.scala	1
def	biçimleriBelleğeYaz	saveStyle	trInit.scala	1
def	biçimleriGeriYükle	restoreStyle	trInit.scala	1
def	boy	height	trInit.scala	1	üye
def	boya	fill	tuvalcizim.scala	2	üye
def	boyaRengi	fill	resim.scala	1	üye
def	boyamaRenginiKur	setFillColor	resim.scala	1
def	boyamaRenginiKur	setFillColor	trInit.scala	1
def	boyasız	noFill	tuvalcizim.scala	1	üye
def	boyu	height	geo.scala	1	üye
def	boyu	height	trInit.scala	1	üye
def	boyu	length	aralik.scala	1	üye
def	boyu	length	dizi.scala	3	üye
def	boyu	length	dizik.scala	2	üye
def	boyu	length	dizin.scala	1	üye
def	boyu	length	kuyruk.scala	3	üye
def	boyu	length	miskindizin.scala	1	üye
def	boyu	length	yazi.scala	1	üye
def	boyu	length	yineleyici.scala	1	üye
def	boyu	length	yoney.scala	1	üye
def	boyu	magnitude	yoney2b.scala	1	üye
def	boyu	size	eslem.scala	2
def	boyu	size	kume.scala	1
def	boyu	size	yazi.scala	1
def	boyuKur	setLength	yazi.scala	1	üye
def	boyunKaresi	magSquared	yoney2b.scala	1	üye
def	boyunuBirYap	normalize	yoney2b.scala	1	üye
def	boş	Nil	dizin.scala	1
def	boş	empty	data.scala	1	üye
def	boş	empty	dizi.scala	2	üye
def	boş	empty	dizik.scala	2	üye
def	boş	empty	dizim.scala	2	üye
def	boş	empty	eslem.scala	1	üye
def	boş	empty	kume.scala	2	üye
def	boş	empty	kuyruk.scala	4	üye
def	boş	empty	miskindizin.scala	1	üye
def	boş	empty	yoney.scala	1	üye
def	boş	ofDim	dizik.scala	3	üye
def	boş	ofDim	dizim.scala	3	üye
def	boşKenar	createEmptyBorder	arayuz.scala	1	üye
def	boşMu	isEmpty	belki.scala	1	üye
def	boşMu	isEmpty	dizi.scala	3	üye
def	boşMu	isEmpty	dizik.scala	2	üye
def	boşMu	isEmpty	dizim.scala	1	üye
def	boşMu	isEmpty	dizin.scala	1	üye
def	boşMu	isEmpty	eslem.scala	2	üye
def	boşMu	isEmpty	kume.scala	1	üye
def	boşMu	isEmpty	kuyruk.scala	3	üye
def	boşMu	isEmpty	miskindizin.scala	1	üye
def	boşMu	isEmpty	yazi.scala	1	üye
def	boşMu	isEmpty	yineleyici.scala	1	üye
def	boşMu	isEmpty	yoney.scala	1	üye
def	boşMu	size	yazi.scala	1
def	boşalt	clear	dizik.scala	1
def	boşalt	clear	eslem.scala	1
def	boşalt	clear	kuyruk.scala	1
def	boşlukMu	isWhitespace	harf.scala	1	üye
def	boşsaÖbürü	orElse	belki.scala	1	üye
def	boşsaÖbürü	orElse	ikisindenbiri.scala	1	üye
def	buAn	currentTimeMillis	buan.scala	1	üye
def	buAn	epochTimeMillis	data.scala	1
def	buAn	getInstance	buan.scala	1	üye
def	buAn2	nanoTime	buan.scala	1	üye
def	buDizin	currentDir	data.scala	1
def	buDizin	currentDir	trInit.scala	1
def	buSaniye	currentTimeMillis	buan.scala	1	üye
def	buSaniye	epochTime	data.scala	1
def	buSaniye1	BigDecimal	buan.scala	1
def	buSaniye2	BigDecimal	buan.scala	1
val	buan	getInstance	buan.scala	1	üye
def	bul	find	dizi.scala	3	üye
def	bul	find	dizik.scala	2	üye
def	bul	find	dizin.scala	1	üye
def	bul	find	eslem.scala	2	üye
def	bul	find	kume.scala	1	üye
def	bul	find	kuyruk.scala	2	üye
def	bul	find	miskindizin.scala	1	üye
def	bul	find	yazi.scala	1	üye
def	bul	find	yineleyici.scala	1	üye
def	bul	find	yoney.scala	1	üye
def	bulSondan	findLast	dizi.scala	3	üye
def	bulSondan	findLast	dizik.scala	1	üye
def	bulSondan	findLast	dizin.scala	1	üye
def	bulSondan	findLast	kuyruk.scala	1	üye
def	bulSondan	findLast	miskindizin.scala	1	üye
def	bulSondan	findLast	yoney.scala	1	üye
def	bulanık	blur	resim.scala	1
def	buradaDur	burdaDur	trInit.scala	1	üye
def	buradaDurma	burdaDurma	trInit.scala	1	üye
def	böl	partition	dizi.scala	3	üye
def	böl	partition	dizik.scala	2	üye
def	böl	partition	dizin.scala	1	üye
def	böl	partition	eslem.scala	2	üye
def	böl	partition	kume.scala	1	üye
def	böl	partition	kuyruk.scala	1	üye
def	böl	partition	miskindizin.scala	1	üye
def	böl	partition	yineleyici.scala	1	üye
def	böl	partition	yoney.scala	1	üye
def	böl	split	yazi.scala	3	üye
def	bölDoğruKaldıkça	span	dizi.scala	3	üye
def	bölDoğruKaldıkça	span	dizik.scala	2	üye
def	bölDoğruKaldıkça	span	dizin.scala	1	üye
def	bölDoğruKaldıkça	span	eslem.scala	2	üye
def	bölDoğruKaldıkça	span	kume.scala	1	üye
def	bölDoğruKaldıkça	span	kuyruk.scala	2	üye
def	bölDoğruKaldıkça	span	miskindizin.scala	1	üye
def	bölDoğruKaldıkça	span	yazi.scala	1	üye
def	bölDoğruKaldıkça	span	yineleyici.scala	1	üye
def	bölDoğruKaldıkça	span	yoney.scala	1	üye
def	bölYerinden	splitAt	dizi.scala	3	üye
def	bölYerinden	splitAt	dizik.scala	2	üye
def	bölYerinden	splitAt	dizin.scala	1	üye
def	bölYerinden	splitAt	eslem.scala	2	üye
def	bölYerinden	splitAt	kume.scala	1	üye
def	bölYerinden	splitAt	kuyruk.scala	2	üye
def	bölYerinden	splitAt	miskindizin.scala	1	üye
def	bölYerinden	splitAt	yazi.scala	1	üye
def	bölYerinden	splitAt	yineleyici.scala	1	üye
def	bölYerinden	splitAt	yoney.scala	1	üye
def	bölİşle	partitionMap	dizi.scala	3	üye
def	bölİşle	partitionMap	dizik.scala	2	üye
def	bölİşle	partitionMap	dizin.scala	1	üye
def	bölİşle	partitionMap	eslem.scala	2	üye
def	bölİşle	partitionMap	kume.scala	1	üye
def	bölİşle	partitionMap	kuyruk.scala	1	üye
def	bölİşle	partitionMap	miskindizin.scala	1	üye
def	bölİşle	partitionMap	yoney.scala	1	üye
def	büyükHarfMi	isUpper	harf.scala	1	üye
def	büyükHarfe	map	yazi.scala	1	üye
def	büyükHarfe	toUpper	harf.scala	1	üye
def	büyüt	scale	resim.scala	4
def	büyüt	scale	yoney2b.scala	1
def	büyütXY	scale	resim.scala	1
def	büyütmeOranı	scaleFactor	resim.scala	1	üye
def	büyütmeOranınıKur	setScaleFactor	resim.scala	1	üye
def	büyütmeyiKur	setScale	resim.scala	1	üye
val	camgöbeği	cyan	data.scala	1
val	camgöbeği	cyan	renk.scala	1
def	canlan	react	resim.scala	1	üye
def	canlan	react	trInit.scala	1	üye
def	canlandır	animate	trInit.scala	1
def	canlandırEvreyle	animateWithState	trInit.scala	1
def	canlandırTuvalÇizimle	animateWithCanvasDraw	trInit.scala	1
def	canlandırmaBaşlayınca	onAnimationStart	trInit.scala	1
def	canlandırmaBitince	onAnimationStop	trInit.scala	1
def	canlandırmaDizisi	animSeq	trInit.scala	2
def	canlandırmaEşzamanlı	animPar	trInit.scala	2
def	canlandırmaHızı	animationDelay	trInit.scala	1
def	canlandırmaHızınıKur	setAnimationDelay	trInit.scala	1
def	canlandırmayıDurdur	stopAnimationActivity	trInit.scala	1
def	cetveliGöster	showScale	trInit.scala	1
val	codeTemplates	templates	trInit.scala	1
def	dahaAçıkYap	lighten	renk.scala	1	üye
def	dahaKoyuYap	darken	renk.scala	1	üye
def	dahaVarMı	hasNext	yineleyici.scala	1	üye
def	daire	Picture.circle	resim.scala	1
def	daire	circle	trInit.scala	1
def	dakika	get	buan.scala	1	üye
val	denizYeşili	seaGreen	renk.scala	1	üye
def	dereceye	math.toDegrees	matematik.scala	1
def	dereceye	toDegrees	data.scala	1	üye
def	dereceye	toDegrees	sayi.scala	1	üye
def	devrik	transpose	dizi.scala	3	üye
def	devrik	transpose	dizik.scala	2	üye
def	devrik	transpose	dizin.scala	1	üye
def	devrik	transpose	eslem.scala	2	üye
def	devrik	transpose	kume.scala	1	üye
def	devrik	transpose	kuyruk.scala	2	üye
def	devrik	transpose	miskindizin.scala	1	üye
def	devrik	transpose	yoney.scala	1	üye
def	değerYineleyici	valuesIterator	eslem.scala	2	üye
def	değeri	value	arayuz.scala	4	üye
def	değerler	values	eslem.scala	2	üye
def	değerleriİşle	mapValues	eslem.scala	2	üye
def	değilseVer	unless	belki.scala	1	üye
def	değişim	variance	matematik.scala	2	üye
def	değişmezden	from	eslem.scala	1	üye
def	değiştir	addOne	eslem.scala	1	üye
def	değiştir	replace	yazi.scala	2	üye
def	değiştir	updated	dizi.scala	3	üye
def	değiştir	updated	dizik.scala	2	üye
def	değiştir	updated	dizin.scala	1	üye
def	değiştir	updated	miskindizin.scala	1	üye
def	değiştir	updated	yazi.scala	1	üye
def	değiştir	updated	yoney.scala	1	üye
def	değiştirAralığını	replace	yazi.scala	1	üye
def	değiştirHepsini	replaceAll	yazi.scala	1	üye
def	değiştirYerinde	update	dizik.scala	2	üye
def	değiştirilmiş	updated	eslem.scala	1	üye
def	değiştirİlkini	replaceFirst	yazi.scala	1	üye
def	değiştirİşlevle	updatedWith	eslem.scala	1	üye
def	dikdörtgen	Picture.rect	resim.scala	1
def	dikdörtgen	rect	tuvalcizim.scala	1	üye
def	dikey	Picture.vline	resim.scala	1
val	dikey	VERTICAL	arayuz.scala	1	üye
def	dikeyBoşluk	Picture.vgap	resim.scala	1
def	dikeyDüzeniKur	setVerticalAlignment	arayuz.scala	1	üye
def	dilim	slice	dizi.scala	3	üye
def	dilim	slice	dizik.scala	2	üye
def	dilim	slice	dizin.scala	1	üye
def	dilim	slice	eslem.scala	2	üye
def	dilim	slice	kume.scala	1	üye
def	dilim	slice	kuyruk.scala	2	üye
def	dilim	slice	miskindizin.scala	1	üye
def	dilim	slice	yazi.scala	1	üye
def	dilim	slice	yineleyici.scala	1	üye
def	dilim	slice	yoney.scala	1	üye
def	dilimSırası	indexOfSlice	dizi.scala	3	üye
def	dilimSırası	indexOfSlice	dizik.scala	1	üye
def	dilimSırası	indexOfSlice	dizin.scala	1	üye
def	dilimSırası	indexOfSlice	kuyruk.scala	1	üye
def	dilimSırası	indexOfSlice	yoney.scala	1	üye
def	dilimSırasıSondan	lastIndexOfSlice	dizi.scala	3	üye
def	dilimSırasıSondan	lastIndexOfSlice	dizik.scala	1	üye
def	dilimSırasıSondan	lastIndexOfSlice	dizin.scala	1	üye
def	dilimSırasıSondan	lastIndexOfSlice	kuyruk.scala	1	üye
def	dilimSırasıSondan	lastIndexOfSlice	yoney.scala	1	üye
def	dilimYerinde	sliceInPlace	dizik.scala	1	üye
def	dilimYerinde	sliceInPlace	kuyruk.scala	2	üye
def	dizi	toList	kuyruk.scala	1	üye
def	dizi	toSeq	dizim.scala	1	üye
def	dizi	toSeq	eslem.scala	2	üye
def	dizi	toSeq	kuyruk.scala	1	üye
def	diziden	from	dizik.scala	1	üye
def	diziden	from	miskindizin.scala	1	üye
def	dizime	toArray	dizi.scala	5	üye
def	dizime	toArray	dizik.scala	2	üye
def	dizime	toArray	dizin.scala	1	üye
def	dizime	toArray	eslem.scala	2	üye
def	dizime	toArray	kume.scala	1	üye
def	dizime	toArray	kuyruk.scala	3	üye
def	dizime	toArray	miskindizin.scala	1	üye
def	dizime	toArray	yazi.scala	1	üye
def	dizime	toArray	yineleyici.scala	1	üye
def	dizime	toArray	yoney.scala	1	üye
def	dizinMi	isDirectory	dosya.scala	1	üye
def	dizinYap	mkdir	dosya.scala	1	üye
def	dizine	toList	aralik.scala	1	üye
def	dizine	toList	belki.scala	1	üye
def	dizine	toList	dizi.scala	5	üye
def	dizine	toList	dizik.scala	2	üye
def	dizine	toList	dizin.scala	2	üye
def	dizine	toList	eslem.scala	2	üye
def	dizine	toList	kume.scala	1	üye
def	dizine	toList	kuyruk.scala	2	üye
def	dizine	toList	miskindizin.scala	1	üye
def	dizine	toList	yazi.scala	1	üye
def	dizine	toList	yineleyici.scala	1	üye
def	dizine	toList	yoney.scala	1	üye
def	diziye	toList	belki.scala	1	üye
def	diziye	toSeq	aralik.scala	1	üye
def	diziye	toSeq	dizi.scala	5	üye
def	diziye	toSeq	dizik.scala	2	üye
def	diziye	toSeq	dizim.scala	2	üye
def	diziye	toSeq	dizin.scala	1	üye
def	diziye	toSeq	eslem.scala	2	üye
def	diziye	toSeq	ikisindenbiri.scala	1	üye
def	diziye	toSeq	kume.scala	1	üye
def	diziye	toSeq	kuyruk.scala	2	üye
def	diziye	toSeq	miskindizin.scala	1	üye
def	diziye	toSeq	yazi.scala	1	üye
def	diziye	toSeq	yineleyici.scala	1	üye
def	diziye	toSeq	yoney.scala	1	üye
def	doldur	fill	dizik.scala	6	üye
def	doldur	fill	dizim.scala	3	üye
def	doldur	fill	miskindizin.scala	1	üye
def	doldur	fill	yoney.scala	1	üye
def	doldur	from	kuyruk.scala	2	üye
def	doldur	tabulate	data.scala	1	üye
def	doldur	tabulate	dizi.scala	6	üye
def	doluMu	nonEmpty	belki.scala	1	üye
def	doluMu	nonEmpty	dizi.scala	3	üye
def	doluMu	nonEmpty	dizik.scala	2	üye
def	doluMu	nonEmpty	dizim.scala	1	üye
def	doluMu	nonEmpty	dizin.scala	1	üye
def	doluMu	nonEmpty	eslem.scala	2	üye
def	doluMu	nonEmpty	kume.scala	1	üye
def	doluMu	nonEmpty	kuyruk.scala	3	üye
def	doluMu	nonEmpty	miskindizin.scala	1	üye
def	doluMu	nonEmpty	yazi.scala	1	üye
def	doluMu	nonEmpty	yineleyici.scala	1	üye
def	doluMu	nonEmpty	yoney.scala	1	üye
def	doluMu	size	yazi.scala	1
def	dosyaMı	isFile	dosya.scala	1	üye
def	dosyalar	listFiles	dosya.scala	1	üye
def	doğalLogu	log	data.scala	1	üye
def	doğalLogu	math.log	matematik.scala	1
val	doğru	true	data.scala	1
def	doğrultu	heading	resim.scala	1
def	doğrultu	heading	trInit.scala	1
def	doğrultu	heading	yoney2b.scala	1
val	doğrultuyuKur	setHeading	resim.scala	1
def	doğrusalDeğişim	linearGradient	renk.scala	1	üye
def	doğrusalÇokluDeğişim	linearMultipleGradient	renk.scala	1	üye
def	doğruÇiz	lineTo	geo.scala	1
val	doğu	EAST	arayuz.scala	1	üye
def	doğu	setHeading	trInit.scala	1
val	dur	pause	klavye.scala	1
def	durakla	pause	trInit.scala	1
def	duraklaMiliSaniye	pauseMillis	trInit.scala	1
def	durdur	stopAnimation	trInit.scala	1
def	dön	turn	trInit.scala	2
def	döndür	rot	data.scala	1
def	döndür	rot	resim.scala	1
def	döndür	rotate	resim.scala	1	üye
def	döndür	rotate	yoney2b.scala	1	üye
def	döndürMerkezli	rotateAboutPoint	resim.scala	1	üye
def	döndürMerkezli	rotp	resim.scala	1
def	dönüştür	morph	resim.scala	1	üye
def	dönüştür	transform	eslem.scala	1
def	dönüşüm	transform	resim.scala	1
def	düz	Picture.line	resim.scala	1
def	düzleştir	flatten	belki.scala	1	üye
def	düzleştir	flatten	dizi.scala	3	üye
def	düzleştir	flatten	dizik.scala	2	üye
def	düzleştir	flatten	dizin.scala	1	üye
def	düzleştir	flatten	eslem.scala	2	üye
def	düzleştir	flatten	ikisindenbiri.scala	1	üye
def	düzleştir	flatten	kume.scala	1	üye
def	düzleştir	flatten	kuyruk.scala	2	üye
def	düzleştir	flatten	miskindizin.scala	1	üye
def	düzleştir	flatten	yineleyici.scala	1	üye
def	düzleştir	flatten	yoney.scala	1	üye
def	düzİşle	flatMap	aralik.scala	1	üye
def	düzİşle	flatMap	belki.scala	1	üye
def	düzİşle	flatMap	dizi.scala	5	üye
def	düzİşle	flatMap	dizik.scala	2	üye
def	düzİşle	flatMap	dizin.scala	2	üye
def	düzİşle	flatMap	eslem.scala	2	üye
def	düzİşle	flatMap	gelecek.scala	1	üye
def	düzİşle	flatMap	ikisindenbiri.scala	1	üye
def	düzİşle	flatMap	kume.scala	1	üye
def	düzİşle	flatMap	kuyruk.scala	2	üye
def	düzİşle	flatMap	miskindizin.scala	1	üye
def	düzİşle	flatMap	yazi.scala	2	üye
def	düzİşle	flatMap	yineleyici.scala	1	üye
def	düzİşle	flatMap	yoney.scala	1	üye
def	düzİşleYerinde	flatMapInPlace	dizik.scala	1	üye
def	düzİşleYerinde	flatMapInPlace	kuyruk.scala	2	üye
def	düğme	Picture.button	resim.scala	1
def	düşür	drop	dizi.scala	3	üye
def	düşür	drop	dizik.scala	2	üye
def	düşür	drop	dizin.scala	1	üye
def	düşür	drop	eslem.scala	2	üye
def	düşür	drop	kume.scala	1	üye
def	düşür	drop	kuyruk.scala	2	üye
def	düşür	drop	miskindizin.scala	1	üye
def	düşür	drop	yazi.scala	1	üye
def	düşür	drop	yineleyici.scala	1	üye
def	düşür	drop	yoney.scala	1	üye
def	düşürDoğruKaldıkça	dropWhile	dizi.scala	3	üye
def	düşürDoğruKaldıkça	dropWhile	dizik.scala	2	üye
def	düşürDoğruKaldıkça	dropWhile	dizin.scala	1	üye
def	düşürDoğruKaldıkça	dropWhile	eslem.scala	2	üye
def	düşürDoğruKaldıkça	dropWhile	kume.scala	1	üye
def	düşürDoğruKaldıkça	dropWhile	kuyruk.scala	2	üye
def	düşürDoğruKaldıkça	dropWhile	miskindizin.scala	1	üye
def	düşürDoğruKaldıkça	dropWhile	yazi.scala	1	üye
def	düşürDoğruKaldıkça	dropWhile	yineleyici.scala	1	üye
def	düşürDoğruKaldıkça	dropWhile	yoney.scala	1	üye
def	düşürDoğruKaldıkçaYerinde	dropWhileInPlace	dizik.scala	1	üye
def	düşürDoğruKaldıkçaYerinde	dropWhileInPlace	kuyruk.scala	2	üye
def	düşürSağdan	dropRight	dizi.scala	3	üye
def	düşürSağdan	dropRight	dizik.scala	2	üye
def	düşürSağdan	dropRight	dizin.scala	1	üye
def	düşürSağdan	dropRight	eslem.scala	2	üye
def	düşürSağdan	dropRight	kume.scala	1	üye
def	düşürSağdan	dropRight	kuyruk.scala	2	üye
def	düşürSağdan	dropRight	miskindizin.scala	1	üye
def	düşürSağdan	dropRight	yazi.scala	1	üye
def	düşürSağdan	dropRight	yoney.scala	1	üye
def	düşürSağdanYerinde	dropRightInPlace	dizik.scala	1	üye
def	düşürSağdanYerinde	dropRightInPlace	kuyruk.scala	2	üye
def	düşürYerinde	dropInPlace	dizik.scala	1	üye
def	düşürYerinde	dropInPlace	kuyruk.scala	2	üye
def	ekle	addOne	kuyruk.scala	2	üye
def	ekle	append	dizik.scala	1	üye
def	ekle	append	dizim.scala	1	üye
def	ekle	append	kuyruk.scala	1	üye
def	ekle	append	yazi.scala	1	üye
def	ekle	concat	miskindizin.scala	1	üye
def	ekle	enqueue	kuyruk.scala	1	üye
def	ekleAraya	insert	dizik.scala	1	üye
def	ekleAraya	insert	kuyruk.scala	2	üye
def	ekleAraya	insert	yazi.scala	1	üye
def	ekleArayaHepsini	insertAll	dizik.scala	1	üye
def	ekleArayaHepsini	insertAll	kuyruk.scala	2	üye
def	ekleArayaHepsini	insertAll	yazi.scala	1	üye
def	ekleBaşa	prepend	dizik.scala	1	üye
def	ekleBaşaHepsini	prependAll	dizik.scala	1	üye
def	ekleHepsini	addAll	dizik.scala	1	üye
def	ekleHepsini	addAll	kuyruk.scala	4	üye
def	ekleHepsini	appendAll	yazi.scala	1	üye
def	ekleHepsini	enqueueAll	kuyruk.scala	1	üye
val	eklentiDizini	extensionsDir	package.scala	1	üye
def	ekli	incl	kume.scala	1	üye
def	ekranTazelemeHızınıGöster	showFps	trInit.scala	1
def	ekranTazelemeHızınıKur	setRefreshRate	trInit.scala	1
def	eksenler	AxesOn	resim.scala	1	üye
def	eksenleriGizle	axesOff	resim.scala	1
def	eksenleriGizle	axesOff	trInit.scala	1
def	eksenleriGöster	Picture.showAxes	resim.scala	2
def	eksenleriGöster	axesOn	resim.scala	1
def	eksenleriGöster	axesOn	trInit.scala	1
def	ele	filter	belki.scala	1	üye
def	ele	filter	dizi.scala	5	üye
def	ele	filter	dizik.scala	2	üye
def	ele	filter	dizim.scala	1	üye
def	ele	filter	dizin.scala	2	üye
def	ele	filter	eslem.scala	2	üye
def	ele	filter	gelecek.scala	1	üye
def	ele	filter	kume.scala	1	üye
def	ele	filter	kuyruk.scala	2	üye
def	ele	filter	miskindizin.scala	1	üye
def	ele	filter	yazi.scala	1	üye
def	ele	filter	yineleyici.scala	1	üye
def	ele	filter	yoney.scala	1	üye
def	eleDeğilse	filterNot	belki.scala	1	üye
def	eleDeğilse	filterNot	dizi.scala	5	üye
def	eleDeğilse	filterNot	dizik.scala	2	üye
def	eleDeğilse	filterNot	dizin.scala	1	üye
def	eleDeğilse	filterNot	eslem.scala	2	üye
def	eleDeğilse	filterNot	kume.scala	1	üye
def	eleDeğilse	filterNot	kuyruk.scala	2	üye
def	eleDeğilse	filterNot	miskindizin.scala	1	üye
def	eleDeğilse	filterNot	yazi.scala	1	üye
def	eleDeğilse	filterNot	yineleyici.scala	1	üye
def	eleDeğilse	filterNot	yoney.scala	1	üye
def	eleYerinde	filterInPlace	dizik.scala	1	üye
def	eleYerinde	filterInPlace	kuyruk.scala	2	üye
def	elekle	withFilter	aralik.scala	1	üye
def	elekle	withFilter	belki.scala	1	üye
def	elekle	withFilter	gelecek.scala	1	üye
def	elips	Picture.ellipse	resim.scala	1
def	elips	ellipse	tuvalcizim.scala	1
def	elipsDikdörtgenİçinde	Picture.ellipseInRect	resim.scala	1
def	enUfakOrtakKat	lcm	matematik.scala	2	üye
val	enUfağı	MinValue	harf.scala	1	üye
def	enUfağı	math.min	matematik.scala	4
def	enUfağı	min	data.scala	1	üye
def	enUfağı	min	dizi.scala	3	üye
def	enUfağı	min	dizik.scala	2	üye
def	enUfağı	min	dizin.scala	1	üye
def	enUfağı	min	eslem.scala	2	üye
def	enUfağı	min	kume.scala	1	üye
def	enUfağı	min	kuyruk.scala	2	üye
def	enUfağı	min	miskindizin.scala	1	üye
def	enUfağı	min	sayi.scala	4	üye
def	enUfağı	min	yineleyici.scala	1	üye
def	enUfağı	min	yoney.scala	1	üye
def	enUfağı	minBy	dizi.scala	3	üye
def	enUfağı	minBy	dizik.scala	2	üye
def	enUfağı	minBy	dizin.scala	1	üye
def	enUfağı	minBy	eslem.scala	2	üye
def	enUfağı	minBy	kume.scala	1	üye
def	enUfağı	minBy	kuyruk.scala	2	üye
def	enUfağı	minBy	miskindizin.scala	1	üye
def	enUfağı	minBy	yineleyici.scala	1	üye
def	enUfağı	minBy	yoney.scala	1	üye
def	enUfağıBelki	minByOption	dizi.scala	3	üye
def	enUfağıBelki	minByOption	dizik.scala	1	üye
def	enUfağıBelki	minByOption	dizin.scala	1	üye
def	enUfağıBelki	minByOption	eslem.scala	2	üye
def	enUfağıBelki	minByOption	kume.scala	1	üye
def	enUfağıBelki	minByOption	kuyruk.scala	2	üye
def	enUfağıBelki	minByOption	miskindizin.scala	1	üye
def	enUfağıBelki	minByOption	yineleyici.scala	1	üye
def	enUfağıBelki	minByOption	yoney.scala	1	üye
def	enUfağıBelki	minOption	dizi.scala	3	üye
def	enUfağıBelki	minOption	dizik.scala	1	üye
def	enUfağıBelki	minOption	dizin.scala	1	üye
def	enUfağıBelki	minOption	eslem.scala	2	üye
def	enUfağıBelki	minOption	kume.scala	1	üye
def	enUfağıBelki	minOption	kuyruk.scala	2	üye
def	enUfağıBelki	minOption	miskindizin.scala	1	üye
def	enUfağıBelki	minOption	yineleyici.scala	1	üye
def	enUfağıBelki	minOption	yoney.scala	1	üye
def	engeldenYansıtma	bouncePicOffPic	resim.scala	1
def	eni	width	geo.scala	1	üye
def	enİriOrtakPayda	gcd	matematik.scala	2	üye
val	enİrisi	MaxValue	harf.scala	1	üye
def	enİrisi	math.max	matematik.scala	4
def	enİrisi	max	data.scala	1	üye
def	enİrisi	max	dizi.scala	3	üye
def	enİrisi	max	dizik.scala	2	üye
def	enİrisi	max	dizin.scala	1	üye
def	enİrisi	max	eslem.scala	2	üye
def	enİrisi	max	kume.scala	1	üye
def	enİrisi	max	kuyruk.scala	2	üye
def	enİrisi	max	miskindizin.scala	1	üye
def	enİrisi	max	sayi.scala	4	üye
def	enİrisi	max	yineleyici.scala	1	üye
def	enİrisi	max	yoney.scala	1	üye
def	enİrisi	maxBy	dizi.scala	3	üye
def	enİrisi	maxBy	dizik.scala	2	üye
def	enİrisi	maxBy	dizin.scala	1	üye
def	enİrisi	maxBy	eslem.scala	2	üye
def	enİrisi	maxBy	kume.scala	1	üye
def	enİrisi	maxBy	kuyruk.scala	2	üye
def	enİrisi	maxBy	miskindizin.scala	1	üye
def	enİrisi	maxBy	yineleyici.scala	1	üye
def	enİrisi	maxBy	yoney.scala	1	üye
def	enİrisiBelki	maxByOption	dizi.scala	3	üye
def	enİrisiBelki	maxByOption	dizik.scala	1	üye
def	enİrisiBelki	maxByOption	dizin.scala	1	üye
def	enİrisiBelki	maxByOption	eslem.scala	2	üye
def	enİrisiBelki	maxByOption	kume.scala	1	üye
def	enİrisiBelki	maxByOption	kuyruk.scala	2	üye
def	enİrisiBelki	maxByOption	miskindizin.scala	1	üye
def	enİrisiBelki	maxByOption	yineleyici.scala	1	üye
def	enİrisiBelki	maxByOption	yoney.scala	1	üye
def	enİrisiBelki	maxOption	dizi.scala	3	üye
def	enİrisiBelki	maxOption	dizik.scala	1	üye
def	enİrisiBelki	maxOption	dizin.scala	1	üye
def	enİrisiBelki	maxOption	eslem.scala	2	üye
def	enİrisiBelki	maxOption	kume.scala	1	üye
def	enİrisiBelki	maxOption	kuyruk.scala	2	üye
def	enİrisiBelki	maxOption	miskindizin.scala	1	üye
def	enİrisiBelki	maxOption	yineleyici.scala	1	üye
def	enİrisiBelki	maxOption	yoney.scala	1	üye
def	etkinliğiKur	setEnabled	arayuz.scala	1	üye
def	evDizini	homeDir	data.scala	1
def	evDizini	homeDir	trInit.scala	1
def	eüssü	exp	data.scala	1	üye
def	eüssü	math.exp	matematik.scala	1
def	eğriNoktası	curveVertex	geo.scala	1
def	eğriÇiz	quadTo	geo.scala	1	üye
def	eşitMi	equals	kokturler.scala	1
def	eşitMiKüçükHarfBüyükHarfAyrımıYapmadan	equalsIgnoreCase	yazi.scala	1	üye
def	eşleme	from	dizi.scala	5	üye
def	eşleme	from	dizik.scala	2	üye
def	eşleme	from	dizin.scala	1	üye
def	eşleme	from	kume.scala	1	üye
def	eşleme	from	kuyruk.scala	2	üye
def	eşleme	from	miskindizin.scala	1	üye
def	eşleme	from	yazi.scala	1	üye
def	eşleme	from	yoney.scala	1	üye
def	eşlenirMi	matches	yazi.scala	1	üye
def	eşleğe	toMap	dizi.scala	5	üye
def	eşleğe	toMap	dizik.scala	2	üye
def	eşleğe	toMap	dizin.scala	1	üye
